Country Code,Topic,Indicator Name,Needed,Indicator Code,Important,Indicator ID,Combined Feature,Transfered,Note,Short definition,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ZAF,Public Sector: Government finance: Revenue,Tax revenue (% of GDP),1,GC.TAX.TOTL.GD.ZS,1,365,0,0,0,0,23.34368567,24.18558057,23.27841514,23.03754961,24.28209502,25.74329543,27.26987061,27.59603925,26.81321687,24.3968023,25.04150129,25.17982275,25.58813186,26.04390961,26.54119201,27.3427766,27.10558769,26.96606681,,
ZAF,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves (% of total external debt),1,FI.RES.TOTL.DT.ZS,1,303,0,0,0,0,30.28111645,30.99860082,23.18173773,21.95592272,34.47388289,46.10172408,43.10001484,45.34567198,48.69953902,50.11887481,40.42706554,41.69030717,34.96726911,35.55921863,34.69070929,33.23283259,32.3060882,28.10182476,28.80100096,
ZAF,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves in months of imports,1,FI.RES.TOTL.MO,1,304,0,0,0,0,2.383885184,2.453173468,2.501688825,1.927648239,2.689357752,3.161143796,3.232567806,3.458140175,3.322544392,5.111812263,4.548709739,4.192907009,4.3354694,4.313107597,4.446988265,4.752628497,5.470244698,5.264495574,4.840141624,
ZAF,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),1,BG.GSR.NFSV.GD.ZS,1,30,0,2,0,0,7.990377959,8.30153128,9.191302704,9.529788542,8.979868125,9.302633261,10.01467743,10.381971,10.81401346,9.663553616,9.499014485,9.176496582,9.22312321,9.505671096,9.652521806,9.62808422,9.886578536,9.140373271,8.816827096,
ZAF,Health: Disease prevention,"Tuberculosis case detection rate (%, all forms)",1,SH.TBS.DTEC.ZS,1,1035,0,0,0,0,57,49,63,59,64,61,65,66,72,74,73,76,69,69,68,68,68,75,76,
ZAF,Health: Disease prevention,Tuberculosis treatment success rate (% of new cases),1,SH.TBS.CURE.ZS,1,1034,0,0,0,0,63,61,68,67,65,69,70,71,73,68,53,77,77,78,78,81,82,77,,
ZAF,Health: Universal Health Coverage,UHC service coverage index,1,SH.UHC.SRVS.CV.XD,1,1049,0,0,0,UHC service coverage index,,,,,,,,,,,,,,,,69,,69,,
ZAF,Environment: Land use,Urban land area (sq. km),1,AG.LND.TOTL.UR.K2,1,22,22/20,0,0,0,53460.3125,,,,,,,,,,53460.3125,,,,,,,,,
SSD,Environment: Energy production & use,Access to electricity (% of population),1,EG.ELC.ACCS.ZS,1,199,0,2,0,0,,,,,,,,,,3,1.5,5.499668121,8.915281296,12.04430199,15.18812466,18.59687424,22.01080132,25.38207054,,
SSD,Health: Risk factors,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",1,SH.DTH.COMM.ZS,1,932,0,0,0,0,73.8,,,,,,,,,,68.8,,,,,64.5,63.4,,,
SSD,Health: Disease prevention,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),1,SH.MLR.TRET.ZS,1,974,0,0,0,0,,,,,,,46.1,,,35.8,51.2,,,31.9,,,,,,
SSD,Health: Health systems,"Community health workers (per 1,000 people)",1,SH.MED.CMHW.P3,1,968,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Social Protection & Labor: Performance,Coverage of social safety net programs (% of population),1,per_sa_allsa.cov_pop_tot,1,741,0,0,0,0,,,,,,,,,,6.241508008,,,,,,,,,,
SSD,Public Sector: Policy & institutions,CPIA macroeconomic management rating (1=low to 6=high),1,IQ.CPA.MACR.XQ,1,482,0,0,0,0,,,,,,,,,,,,,2,2,2,1.5,1,1,1,
SSD,Public Sector: Policy & institutions,CPIA social protection rating (1=low to 6=high),1,IQ.CPA.PROT.XQ,1,486,0,0,0,0,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5,1,1,
SSD,Health: Health systems,Current health expenditure per capita (current US$),1,SH.XPD.CHEX.PC.CD,1,1052,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Risk factors,Diabetes prevalence (% of population ages 20 to 79),1,SH.STA.DIAB.ZS,1,996,0,0,0,0,,,,,,,,,,,,,,,,,,,,10.2
SSD,Environment: Land use,Disaster risk reduction progress score (1-5 scale; 5=best),1,EN.CLC.DRSK.XQ,1,257,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Health systems,Domestic general government health expenditure per capita (current US$),1,SH.XPD.GHED.PC.CD,1,1060,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Health systems,Domestic private health expenditure per capita (current US$),1,SH.XPD.PVTD.PC.CD,1,1066,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Social Protection & Labor: Economic activity,Employment in agriculture (% of total employment) (modeled ILO estimate),1,SL.AGR.EMPL.ZS,1,1099,0,0,0,0,45.04499817,44.84000015,44.56600189,44.55599976,44.29299927,43.98199844,43.75699997,43.43199921,43.22999954,42.31900024,41.86299896,42.44200134,50.27600098,47.45199966,47.33000183,45.98199844,48.05799866,48.93500137,49.56600189,50.34199905
SSD,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, total (%) (national estimate)",1,SL.EMP.TOTL.SP.NE.ZS,1,1117,0,0,use 1117 or 1118 which one is more available,0,,,,,,,,,65.18000031,,,,,,,,,,,
SSD,Economic Policy & Debt: External debt: Debt ratios & other items,External debt stocks (% of GNI),1,DT.DOD.DECT.GN.ZS,1,122,0,0,0,Total external debt stocks to gross national income.,,,,,,,,,,,,,,,,,,,,
SSD,Health: Health systems,External health expenditure per capita (current US$),1,SH.XPD.EHEX.PC.CD,1,1055,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,GDP per capita (current US$),1,NY.GDP.PCAP.CD,1,681,0,2,0,0,,,,,,,,,1669.492412,1337.882084,1535.708185,1516.403915,1179.739828,1779.469336,1322.820238,1119.651332,,,,
SSD,Poverty: Income distribution,GINI index (World Bank estimate),1,SI.POV.GINI,1,1077,0,0,0,0,,,,,,,,,,46.3,,,,,,,,,,
SSD,Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita,"GNI per capita, Atlas method (current US$)",1,NY.GNP.PCAP.CD,1,702,0,2,0,0,,,,,,,,,,,,810,850,1160,1300,1130,,,,
SSD,Health: Health systems,"Hospital beds (per 1,000 people)",1,SH.MED.BEDS.ZS,1,967,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Public Sector: Policy & institutions,Human capital index (HCI) (scale 0-1),1,HD.HCI.OVRL,1,383,0,0,0,0,,,,,,,,,,,,,,,,,,0.302,,
SSD,Health: Disease prevention,"Immunization, DPT (% of children ages 12-23 months)",1,SH.IMM.IDPT,1,965,0,0,0,0,,,,,,,,,,,,61,63,53,50,46,45,47,49,
SSD,Health: Disease prevention,"Immunization, HepB3 (% of one-year-old children)",1,SH.IMM.HEPB,1,964,0,0,0,0,,,,,,,,,,,,,,,,31,45,47,49,
SSD,Health: Disease prevention,"Immunization, measles (% of children ages 12-23 months)",1,SH.IMM.MEAS,1,966,0,0,0,0,,,,,,,,,,,,62,60,58,55,53,51,51,51,
SSD,Health: Risk factors,"Incidence of malaria (per 1,000 population at risk)",1,SH.MLR.INCD.P3,1,972,0,0,0,0,291.16,,,,,,,,,,192.72,185.62,168.08,152.73,144.72,151.95,142.2,141.68,,
SSD,Health: Risk factors,"Incidence of tuberculosis (per 100,000 people)",1,SH.TBS.INCD,1,1036,0,0,0,0,,,,,,,,,,,,146,146,146,146,146,146,146,146,
SSD,Social Protection & Labor: Economic activity,Informal employment (% of total non-agricultural employment),1,SL.ISV.IFRM.ZS,1,1137,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Social Protection & Labor: Migration,International migrant stock (% of population),1,SM.POP.TOTL.ZS,1,1227,0,0,0,"International migrant stock is the number of people born in a country other than that in which they live, including refugees.",,,,,,,,,,,2.56456661,,,,,6.67856204,,,,
SSD,Private Sector & Trade: Travel & tourism,"International tourism, number of arrivals",1,ST.INT.ARVL,1,1329,0,0,0,"International inbound tourists (overnight visitors) are the number of tourists who travel to a country other than that in which they usually reside, and outside their usual environment, for a period not exceeding 12 months and whose main purpose in visiting is other than an activity remunerated from within the country visited. When data on number of tourists are not available, the number of visitors, which includes tourists, same-day visitors, cruise passengers, and
crew members, is shown instead.",,,,,,,,,,,,,,,,,,,,
SSD,Private Sector & Trade: Travel & tourism,"International tourism, number of departures",1,ST.INT.DPRT,1,1330,ratio of 1329/1330,0,0,International outbound tourists are the number of departures that people make from their country of usual residence to any other country for any purpose other than an activity remunerated in the country visited.,,,,,,,,,,,,,,,,,,,,
SSD,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",1,SL.TLF.CACT.NE.ZS,1,1186,0,0,"use one from 1118, 1119,1186, 11887",0,,,,,,,,,74.19000244,,,,,,,,,,,
SSD,Environment: Land use,Land area (sq. km),1,AG.LND.TOTL.K2,1,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Mortality,"Life expectancy at birth, total (years)",1,SP.DYN.LE00.IN,1,1242,0,0,0,0,49.166,49.592,50.05,50.55,51.095,51.686,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,,
SSD,Education: Outcomes,"Literacy rate, adult female (% of females ages 15 and above)",1,SE.ADT.LITR.FE.ZS,1,760,0,0,0,0,,,,,,,,,19.18638,,,,,,,,,,28.86426,
SSD,Education: Outcomes,"Literacy rate, adult male (% of males ages 15 and above)",1,SE.ADT.LITR.MA.ZS,1,761,0,0,0,0,,,,,,,,,34.83693,,,,,,,,,,40.26481,
SSD,Private Sector & Trade: Exports,Merchandise exports by the reporting economy (current US$),1,TX.VAL.MRCH.WL.CD,1,1413,0,0,0,"Merchandise exports by the reporting economy are the total merchandise exports by the reporting economy to the rest of the world, as reported in the IMF's Direction of trade database. Data are in current U.S. dollars.",,,,,,,,,,,,,139123772,2320166427,4085040413,2193036276,1375824448,1258943796,1590778766,
SSD,Private Sector & Trade: Exports,Merchandise exports to high-income economies (% of total merchandise exports),1,TX.VAL.MRCH.HI.ZS,1,1404,0,0,0,Merchandise exports to high-income economies are the sum of merchandise exports from the reporting economy to high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise exports by the economy.,,,,,,,,,,,,,98.15569262,0.009286446,0.007359805,0.050024982,0.088490141,0.068722925,1.50321261,
SSD,Private Sector & Trade: Exports,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1,TX.VAL.MRCH.WR.ZS,1,1414,0,0,0,Merchandise exports to low- and middle-income economies within region are the sum of merchandise exports from the reporting economy to other low- and middle-income economies in the same World Bank region as a percentage of total merchandise exports by the economy.,,,,,,,,,,,,,1.72508E-05,,1.17502E-06,0.004954273,0.004190069,0.018817917,0.023182671,
SSD,Private Sector & Trade: Imports,Merchandise imports from high-income economies (% of total merchandise imports),1,TM.VAL.MRCH.HI.ZS,1,1375,0,0,0,Merchandise imports from high-income economies are the sum of merchandise imports by the reporting economy from high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise imports by the economy.,,,,,,,,,,,,,48.21483146,39.9974383,44.88301925,22.4919663,13.88816512,9.023074971,16.15493375,
SSD,Private Sector & Trade: Total merchandise trade,Merchandise trade (% of GDP),1,TG.VAL.TOTL.GD.ZS,1,1339,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Infrastructure: Communications,Mobile cellular subscriptions (per 100 people),1,IT.CEL.SETS.P2,1,508,0,0,0,0,,,,,,,,,,,15.77558453,18.30998996,22.74154462,27.55401599,27.24897867,27.05386827,24.92495281,25.56130126,33.46296855,
SSD,Social Protection & Labor: Migration,Net migration,1,SM.POP.NETM,1,1223,0,0,0,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens, for the five-year period.",,,432000,,,,,846611,,,,,-100000,,,,,-870998,,
SSD,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,Net primary income (Net income from abroad) (current US$),1,NY.GSR.NFCY.CD,1,713,0,2,0,0,,,,,,,,,,,,-6357159953,-445316610.2,-1013097424,-1458000000,-1035883386,,,,
SSD,Health: Health systems,"Number of surgical procedures (per 100,000 population)",1,SH.SGR.PROC.P5,1,984,"sum(984,971,970,968,968",0,0,0,,,,,,,,,,,,,,,268,,,,,
SSD,Health: Health systems,"Nurses and midwives (per 1,000 people)",1,SH.MED.NUMW.P3,1,969,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Disease prevention,People with basic handwashing facilities including soap and water (% of population),1,SH.STA.HYGN.ZS,1,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Health systems,"Physicians (per 1,000 people)",1,SH.MED.PHYS.ZS,1,970,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Population: Structure,Population ages 0-14 (% of total population),1,SP.POP.0014.TO.ZS,1,1259,0,0,use either male or female,0,44.82338112,44.88126402,44.80473596,44.63070363,44.4334263,44.2718963,44.17714229,44.08337612,43.97439424,43.79996235,43.5182961,43.41174519,43.25198551,43.0389371,42.78425714,42.4854078,42.27439087,42.05682957,41.82012143,
SSD,Health: Population: Structure,Population ages 15-64 (% of total population),1,SP.POP.1564.TO.ZS,1,1271,0,0,use either male or female,0,52.09672107,52.01764387,52.07193955,52.22141288,52.39222381,52.52664169,52.60062529,52.67385187,52.76046908,52.90696752,53.15202489,53.22926681,53.36341018,53.55682525,53.80219387,54.10255721,54.30331157,54.52740565,54.78139569,
SSD,Health: Population: Structure,Population ages 65 and above (% of total population),1,SP.POP.65UP.TO.ZS,1,1297,0,0,use either male or female,0,3.079897809,3.10109211,3.123324481,3.147883494,3.174349896,3.201462009,3.222232424,3.242772009,3.26513668,3.293070126,3.329679007,3.358988003,3.38460431,3.404237649,3.413548993,3.412034987,3.422297567,3.415764782,3.39848288,
SSD,Environment: Density & urbanization,Population density (people per sq. km of land area),1,EN.POP.DNST,1,268,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Environment: Density & urbanization,Population in the largest city (% of urban population),1,EN.URB.LCTY.UR.ZS,1,274,0,0,0,0,15.68326381,15.66966338,15.69909029,15.7330101,15.72102296,15.6384939,15.48860861,15.30800547,15.14170964,15.03079521,15.00187847,15.05231371,15.16861403,15.34994336,15.59391298,15.8946813,16.26096455,16.68703024,17.13546256,
SSD,Environment: Density & urbanization,Population in urban agglomerations of more than 1 million (% of total population),1,EN.URB.MCTY.TL.ZS,1,276,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Environment: Density & urbanization,Population living in slums (% of urban population),1,EN.POP.SLUM.UR.ZS,1,272,0,0,0,0,,,,,,,,,,,,,,,95.6,,,,,
SSD,Health: Population: Structure,"Population, total",1,SP.POP.TOTL,1,1311,0,0,0,0,6199394,6447793,6688226,6935676,7213351,7535932,7907406,8315139,8736939,9142259,9508364,9830698,10113647,10355036,10554883,10715658,10832512,10910759,10975920,
SSD,Poverty: Poverty rates,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),1,SI.POV.LMIC,1,1078,0,0,0,"Poverty headcount ratio at $3.20 a day is the percentage of the population living on less than $3.20 a day at 2011 international prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.",,,,,,,,,,64.8,,,,,,,,,,
SSD,Health: Risk factors,"Prevalence of HIV, total (% of population ages 15-49)",1,SH.DYN.AIDS.ZS,1,940,0,0,0,0,2.5,2.5,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.5,
SSD,Environment: Density & urbanization,Rural population (% of total population),1,SP.RUR.TOTL.ZS,1,1324,0,0,0,0,83.496,83.368,83.239,83.109,82.977,82.846,82.713,82.58,82.445,82.299,82.14,81.968,81.783,81.585,81.374,81.148,80.908,80.654,80.385,
SSD,Health: Risk factors,"Smoking prevalence, total (ages 15+)",1,SH.PRV.SMOK,1,979,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Health: Health systems,"Specialist surgical workforce (per 100,000 population)",1,SH.MED.SAOP.P5,1,971,0,0,0,0,,,,,,,,,,,,,,0.32,,,,,,
SSD,Public Sector: Government finance: Revenue,Tax revenue (% of GDP),1,GC.TAX.TOTL.GD.ZS,1,365,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves (% of total external debt),1,FI.RES.TOTL.DT.ZS,1,303,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SSD,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves in months of imports,1,FI.RES.TOTL.MO,1,304,0,0,0,0,,,,,,,,,,,,,,,0.951484917,0.759703292,0.361618095,,,
SSD,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),1,BG.GSR.NFSV.GD.ZS,1,30,0,2,0,0,,,,,,,,,,,,,,,2.855403151,9.530496661,,,,
SSD,Health: Disease prevention,"Tuberculosis case detection rate (%, all forms)",1,SH.TBS.DTEC.ZS,1,1035,0,0,0,0,,,,,,,,,,,,50,57,42,54,62,68,64,91,
SSD,Health: Disease prevention,Tuberculosis treatment success rate (% of new cases),1,SH.TBS.CURE.ZS,1,1034,0,0,0,0,,,,,,,,,,,,69,52,72,71,80,82,,,
SSD,Health: Universal Health Coverage,UHC service coverage index,1,SH.UHC.SRVS.CV.XD,1,1049,0,0,0,UHC service coverage index,,,,,,,,,,,,,,,,30,,31,,
SSD,Environment: Land use,Urban land area (sq. km),1,AG.LND.TOTL.UR.K2,1,22,22/20,0,0,0,,,,,,,,,,,,,,,,,,,,
ESP,Environment: Energy production & use,Access to electricity (% of population),1,EG.ELC.ACCS.ZS,1,199,0,2,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
ESP,Health: Risk factors,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",1,SH.DTH.COMM.ZS,1,932,0,0,0,0,4.7,,,,,,,,,,4.4,,,,,5.2,5.1,,,
ESP,Health: Disease prevention,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),1,SH.MLR.TRET.ZS,1,974,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ESP,Health: Health systems,"Community health workers (per 1,000 people)",1,SH.MED.CMHW.P3,1,968,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ESP,Social Protection & Labor: Performance,Coverage of social safety net programs (% of population),1,per_sa_allsa.cov_pop_tot,1,741,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ESP,Public Sector: Policy & institutions,CPIA macroeconomic management rating (1=low to 6=high),1,IQ.CPA.MACR.XQ,1,482,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ESP,Public Sector: Policy & institutions,CPIA social protection rating (1=low to 6=high),1,IQ.CPA.PROT.XQ,1,486,0,0,0,0,,,,,,,,,,,,,,,,,,,,
